Mon Sep 19 13:15:09 2022    output.dat

         4473895 function calls (4140943 primitive calls) in 1.762 seconds

   Ordered by: call count

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      586    0.000    0.000    0.000    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer_utils.py:434(call_context)
      586    0.001    0.000    0.001    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer_utils.py:478(enter)
      586    0.000    0.000    0.000    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer_utils.py:512(training)
      586    0.000    0.000    0.000    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer_utils.py:540(__init__)
      586    0.000    0.000    0.000    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer_utils.py:545(__enter__)
      586    0.000    0.000    0.000    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer_utils.py:561(__exit__)
      586    0.000    0.000    0.000    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer.py:871(compute_mask)
      586    0.013    0.000    0.215    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer.py:893(__call__)
      586    0.001    0.000    0.001    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer.py:2162(_clear_losses)
      586    0.000    0.000    0.001    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer.py:2332(_set_training_mode)
      586    0.002    0.000    0.040    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer.py:2449(_maybe_cast_inputs)
      586    0.002    0.000    0.004    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer.py:2573(_set_mask_metadata)
      586    0.000    0.000    0.002    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer.py:2621(<listcomp>)
      586    0.001    0.000    0.003    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer.py:2611(_get_input_masks)
      586    0.000    0.000    0.000    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer.py:2631(_call_arg_was_passed)
