Mon Sep 19 13:25:32 2022    output.dat

         774883762 function calls (742418812 primitive calls) in 440.723 seconds

   Ordered by: call count

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
  2496428    0.589    0.000    2.751    0.000 /home/marie/anaconda3/lib/python3.9/abc.py:117(__instancecheck__)
  2061550    0.238    0.000    0.238    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/ops.py:172(__init__)
  2061550    0.194    0.000    0.194    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/ops.py:175(__enter__)
  2061550    0.246    0.000    0.246    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/ops.py:178(__exit__)
  1801704    0.202    0.000    0.202    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/numpy/lib/function_base.py:4758(_append_dispatcher)
  1801704    1.922    0.000   10.051    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/numpy/lib/function_base.py:4762(append)
  1801704    0.839    0.000   11.942    0.000 <__array_function__ internals>:2(append)
  1801704    0.456    0.000    0.456    0.000 {method 'ravel' of 'numpy.ndarray' objects}
  1801704    0.788    0.000    3.863    0.000 <__array_function__ internals>:2(ravel)
  1801704    0.194    0.000    0.194    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/numpy/core/fromnumeric.py:1714(_ravel_dispatcher)
  1801704    1.070    0.000    2.329    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/numpy/core/fromnumeric.py:1718(ravel)
  1801704    1.052    0.000    3.929    0.000 <__array_function__ internals>:2(concatenate)
  1801704    0.202    0.000    0.202    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/numpy/core/multiarray.py:148(concatenate)
  1620332    0.796    0.000    0.796    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/dtypes.py:50(_is_ref_dtype)
  1620332    0.560    0.000    1.356    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/dtypes.py:63(base_dtype)
  1606380    1.410    0.000    2.628    0.000 /home/marie/anaconda3/lib/python3.9/copy.py:66(copy)
  1603811    0.661    0.000    0.661    0.000 {method '__copy__' of 'numpy.ndarray' objects}
  1413682    0.722    0.000    1.416    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/tensor_shape.py:723(as_dimension)
  1404361    0.461    0.000    0.554    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/tensor_shape.py:199(__init__)
  1385719    0.187    0.000    0.187    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/tensor_shape.py:265(value)
  1367237    0.721    0.000    1.888    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/tensor_shape.py:775(<genexpr>)
  1338645    0.370    0.000    0.370    0.000 {method 'pop' of 'list' objects}
  1336056    0.574    0.000    0.574    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/eager/context.py:985(scope_name)
  1336055    0.696    0.000    0.817    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/ops.py:6905(__init__)
  1336055    3.028    0.000    5.192    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/ops.py:6923(__enter__)
  1336055    1.283    0.000    3.301    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/ops.py:6957(__exit__)
  1336054    0.690    0.000    1.649    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/ops.py:6947(_restore_name_scope)
  1179308    0.762    0.000    0.862    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/dtypes.py:678(as_dtype)
1161765/1142651    0.444    0.000    1.058    0.000 {built-in method builtins.next}
  1123111    1.361    0.000    9.477    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/math_ops.py:1343(maybe_promote_tensors)
1102067/1098470    0.618    0.000    0.619    0.000 {built-in method _abc._abc_subclasscheck}
1102067/1098470    0.239    0.000    0.857    0.000 /home/marie/anaconda3/lib/python3.9/abc.py:121(__subclasscheck__)
  1098464    0.509    0.000    0.509    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/ops.py:6706(<genexpr>)
  1098361    1.422    0.000   15.905    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/gen_array_ops.py:10522(strided_slice)
  1098361    0.554    0.000    2.872    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/array_ops.py:894(_check_index)
  1098361   11.028    0.000  132.374    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/array_ops.py:914(_slice_helper)
  1098361    1.057    0.000   16.962    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/array_ops.py:1168(strided_slice)
1089203/644789    2.473    0.000   39.656    0.000 /home/marie/anaconda3/lib/python3.9/copy.py:226(_deepcopy_dict)
   956674    0.520    0.000    0.520    0.000 {built-in method tensorflow.python.util._pywrap_utils.IsNested}
   931926    0.285    0.000    0.381    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/tensor_shape.py:839(rank)
   931866    0.093    0.000    0.093    0.000 {method 'pop' of 'dict' objects}
   931822    0.254    0.000    0.643    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/util/nest.py:912(<genexpr>)
   922703    0.917    0.000    4.137    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/ops.py:1256(shape)
   922551    0.339    0.000    1.089    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/dtypes.py:188(__ne__)
   712833    0.408    0.000    2.140    0.000 {built-in method builtins.any}
   688221    0.580    0.000    0.580    0.000 {method '_shape_tuple' of 'tensorflow.python.framework.ops.EagerTensor' objects}
   685128    1.013    0.000    3.176    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/tensor_shape.py:765(__init__)
   681906    0.406    0.000    9.639    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/tensor_conversion_registry.py:46(_default_conversion_function)
   669529    1.569    0.000   12.644    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/math_ops.py:1398(binary_op_wrapper)
510294/3106    2.063    0.000   34.090    0.011 /home/marie/backgammon/code/agent.py:62(build_actions)
   509757    0.054    0.000    0.054    0.000 {method 'copy' of 'list' objects}
   475178    0.085    0.000    0.085    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer.py:1053(name)
   475176    0.241    0.000    0.280    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer.py:951(<genexpr>)
   475176    0.241    0.000    0.274    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer.py:3384(<genexpr>)
   472124    0.534    0.000    1.214    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/util/nest.py:651(_pack_sequence_as)
   472124    0.246    0.000    1.460    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/util/nest.py:691(pack_sequence_as)
   469143    0.074    0.000    0.074    0.000 {built-in method builtins.callable}
   466060    0.248    0.000    0.248    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/training/tracking/data_structures.py:436(__getitem__)
   465911    0.412    0.000   23.136    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/util/nest.py:916(<listcomp>)
   465911    1.861    0.000   27.150    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/util/nest.py:808(map_structure)
   465907    0.746    0.000    1.972    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer.py:2477(_should_cast_single_input)
   462956    0.570    0.000    0.571    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/ops.py:436(__getattr__)
   462919    0.613    0.000    1.211    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/dtypes.py:155(is_compatible_with)
   459844    0.119    0.000    0.119    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/resource_variable_ops.py:545(shape)
   456742    0.638    0.000    0.883    0.000 /home/marie/anaconda3/lib/python3.9/_collections_abc.py:980(__iter__)
   456640    0.141    0.000    0.655    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer.py:2584(<genexpr>)
   456640    0.069    0.000    0.069    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer.py:2622(<genexpr>)
   453583    0.346    0.000    5.321    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/math_ops.py:480(multiply)
   453583    0.446    0.000    7.829    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/math_ops.py:1759(_mul_dispatch)
   453583    0.512    0.000    4.975    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/gen_math_ops.py:6558(mul)
   453582    1.270    0.000   19.362    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/math_ops.py:1435(r_binary_op_wrapper)
   450426    0.569    0.000    0.569    0.000 {method 'flatten' of 'numpy.ndarray' objects}
   447520    0.843    0.000    0.843    0.000 {method '__deepcopy__' of 'numpy.ndarray' objects}
   425688    0.057    0.000    0.073    0.000 /home/marie/backgammon/code/agent.py:128(<genexpr>)
   419476    2.842    0.000   27.044    0.000 /home/marie/anaconda3/lib/python3.9/copy.py:200(_deepcopy_list)
   356147    0.382    0.000    3.203    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/gen_math_ops.py:444(add_v2)
   356146    0.664    0.000    4.429    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/math_ops.py:1728(_add_dispatch)
   313382    0.240    0.000    2.963    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/math_ops.py:544(subtract)
   313382    0.322    0.000    2.723    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/gen_math_ops.py:11071(sub)
   253269    0.209    0.000    0.209    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/resource_variable_ops.py:525(dtype)
   253177    0.158    0.000    0.544    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/tensor_shape.py:858(<listcomp>)
   253177    0.182    0.000    0.726    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/tensor_shape.py:846(dims)
246857/228321    1.145    0.000   95.691    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/utils/traceback_utils.py:58(error_handler)
   237632    0.075    0.000    0.075    0.000 {built-in method builtins.setattr}
   237595    1.075    0.000    2.394    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/util/tf_decorator.py:61(make_decorator)
   237595    0.487    0.000    0.689    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/util/tf_decorator.py:229(__init__)
