Mon Sep 19 15:13:49 2022    output.dat

         656978839 function calls (637454548 primitive calls) in 375.708 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
   231518    0.151    0.000    0.151    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer_utils.py:540(__init__)
   231518    0.149    0.000    0.149    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/mixed_precision/autocast_variable.py:538(__init__)
   229360    0.148    0.000    0.495    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/tensor_shape.py:858(<listcomp>)
   231518    0.146    0.000    0.146    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer.py:3089(_split_out_first_arg)
   231518    0.145    0.000    0.145    0.000 /home/marie/anaconda3/lib/python3.9/contextlib.py:408(__init__)
   229360    0.144    0.000    0.639    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/tensor_shape.py:846(dims)
   231567    0.139    0.000    0.269    0.000 /home/marie/anaconda3/lib/python3.9/inspect.py:1548(currentframe)
   231518    0.135    0.000    0.135    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer_utils.py:545(__enter__)
   121177    0.133    0.000    0.987    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/gen_math_ops.py:6730(neg)
   231518    0.128    0.000    0.128    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/mixed_precision/autocast_variable.py:547(__exit__)
   231628    0.126    0.000    6.473    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/ops.py:1430(convert_to_tensor_v2_with_dispatch)
   228804    0.124    0.000    0.124    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/resource_variable_ops.py:525(dtype)
   456914    0.121    0.000    0.583    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer.py:2584(<genexpr>)
   225447    0.118    0.000    1.000    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/ops.py:1123(_numpy)
     3169    0.111    0.000    2.209    0.001 /home/marie/backgammon/code/agent.py:38(find_actions)
   228480    0.103    0.000    0.103    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/tensor_shape.py:1337(as_list)
       51    0.102    0.002    0.102    0.002 {built-in method tensorflow.python._pywrap_tfe.TFE_Py_Execute}
   231518    0.100    0.000    0.138    0.000 /home/marie/anaconda3/lib/python3.9/contextlib.py:470(_push_exit_callback)
   228457    0.091    0.000    0.600    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer.py:2621(<listcomp>)
   920753    0.086    0.000    0.086    0.000 {method 'pop' of 'dict' objects}
   231520    0.086    0.000    0.162    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer_utils.py:434(call_context)
   456912    0.084    0.000    0.084    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/resource_variable_ops.py:545(shape)
   231518    0.079    0.000    0.079    0.000 /home/marie/anaconda3/lib/python3.9/contextlib.py:398(_create_exit_wrapper)
   231569    0.078    0.000    0.078    0.000 {built-in method sys._getframe}
   463095    0.076    0.000    0.076    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer.py:1053(name)
   231516    0.075    0.000    0.075    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer_utils.py:512(training)
  1018160    0.071    0.000    0.071    0.000 {method 'copy' of 'list' objects}
   456914    0.067    0.000    0.067    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer.py:2622(<genexpr>)
   228551    0.065    0.000    0.154    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/tensor_shape.py:860(ndims)
       60    0.065    0.001  375.618    6.260 /home/marie/backgammon/code/agent.py:396(learn)
   241895    0.062    0.000    0.062    0.000 {built-in method builtins.setattr}
   461303    0.061    0.000    0.061    0.000 {built-in method builtins.callable}
   228457    0.054    0.000    0.054    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer.py:2631(_call_arg_was_passed)
   228457    0.047    0.000    0.047    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer.py:871(compute_mask)
   465866    0.046    0.000    0.064    0.000 /home/marie/backgammon/code/agent.py:132(<genexpr>)
   231519    0.046    0.000    0.046    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer.py:1110(input_spec)
   235453    0.042    0.000    0.060    0.000 /home/marie/backgammon/code/agent.py:133(<genexpr>)
     6592    0.041    0.000    0.105    0.000 {built-in method builtins.max}
   231629    0.038    0.000    0.038    0.000 {method 'append' of 'collections.deque' objects}
     9678    0.037    0.000    0.066    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer.py:2949(_flatten_modules)
   231518    0.034    0.000    0.034    0.000 {method 'pop' of 'collections.deque' objects}
   231518    0.026    0.000    0.026    0.000 /home/marie/anaconda3/lib/python3.9/contextlib.py:486(__enter__)
     3169    0.015    0.000    0.015    0.000 {method 'random' of 'numpy.random.mtrand.RandomState' objects}
     3061    0.009    0.000    1.395    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/training.py:459(__call__)
     9674    0.009    0.000    0.075    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer.py:2943(_flatten_layers)
      198    0.008    0.000    0.008    0.000 {built-in method numpy.array}
     6448    0.008    0.000    0.011    0.000 /home/marie/anaconda3/lib/python3.9/_collections_abc.py:996(__reversed__)
     6338    0.007    0.000    0.016    0.000 /home/marie/anaconda3/lib/python3.9/random.py:290(randrange)
