Tue Sep 20 18:57:50 2022    output.dat

         293407445 function calls (284768797 primitive calls) in 167.347 seconds

   Ordered by: call count

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
   502875    0.216    0.000    0.216    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/ops.py:6706(<genexpr>)
   502852    0.576    0.000    6.472    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/gen_array_ops.py:10522(strided_slice)
   502852    0.222    0.000    1.293    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/array_ops.py:894(_check_index)
   502852    4.717    0.000   56.783    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/array_ops.py:914(_slice_helper)
   502852    0.441    0.000    6.914    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/array_ops.py:1168(strided_slice)
   424210    0.196    0.000    0.196    0.000 {built-in method tensorflow.python.util._pywrap_utils.IsNested}
   417274    0.039    0.000    0.039    0.000 {method 'pop' of 'dict' objects}
   417230    0.106    0.000    0.268    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/util/nest.py:912(<genexpr>)
   415510    0.119    0.000    0.162    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/tensor_shape.py:839(rank)
   414621    0.136    0.000    0.465    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/dtypes.py:188(__ne__)
   413781    0.337    0.000    1.583    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/ops.py:1256(shape)
   394092    0.028    0.000    0.028    0.000 {method 'copy' of 'list' objects}
   316856    0.156    0.000    0.817    0.000 {built-in method builtins.any}
   309044    0.208    0.000    0.208    0.000 {method '_shape_tuple' of 'tensorflow.python.framework.ops.EagerTensor' objects}
   308185    0.388    0.000    1.239    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/tensor_shape.py:765(__init__)
   308149    0.176    0.000    3.600    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/tensor_conversion_registry.py:46(_default_conversion_function)
   304668    0.656    0.000    5.104    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/math_ops.py:1398(binary_op_wrapper)
303834/101278    0.657    0.000    3.473    0.000 /home/marie/anaconda3/lib/python3.9/copy.py:226(_deepcopy_dict)
213465/872    0.591    0.000    0.713    0.001 /home/marie/backgammon/code/agent.py:66(build_actions)
   211220    0.030    0.000    0.030    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer.py:1053(name)
   211218    0.092    0.000    0.108    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer.py:951(<genexpr>)
   211218    0.080    0.000    0.093    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer.py:3384(<genexpr>)
   210360    0.203    0.000    0.450    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/util/nest.py:651(_pack_sequence_as)
   210360    0.091    0.000    0.541    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/util/nest.py:691(pack_sequence_as)
   209533    0.029    0.000    0.029    0.000 {built-in method builtins.callable}
   208644    0.080    0.000    0.080    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/training/tracking/data_structures.py:436(__getitem__)
   208615    0.165    0.000    8.651    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/util/nest.py:916(<listcomp>)
   208615    0.684    0.000   10.183    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/util/nest.py:808(map_structure)
   208611    0.295    0.000    0.807    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer.py:2477(_should_cast_single_input)
   207777    0.265    0.000    0.514    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/dtypes.py:155(is_compatible_with)
   207774    0.213    0.000    0.213    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/ops.py:436(__getattr__)
   206896    0.037    0.000    0.037    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/resource_variable_ops.py:545(shape)
   206028    0.241    0.000    0.321    0.000 /home/marie/anaconda3/lib/python3.9/_collections_abc.py:980(__iter__)
   206006    0.053    0.000    0.256    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer.py:2584(<genexpr>)
   206006    0.030    0.000    0.030    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer.py:2622(<genexpr>)
   205143    0.130    0.000    2.085    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/math_ops.py:480(multiply)
   205143    0.171    0.000    3.083    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/math_ops.py:1759(_mul_dispatch)
   205143    0.201    0.000    1.955    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/gen_math_ops.py:6558(mul)
   205142    0.498    0.000    7.810    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/math_ops.py:1435(r_binary_op_wrapper)
   204260    0.218    0.000    0.218    0.000 {method 'flatten' of 'numpy.ndarray' objects}
   202556    0.284    0.000    0.284    0.000 {method '__deepcopy__' of 'numpy.ndarray' objects}
   181633    0.018    0.000    0.025    0.000 /home/marie/backgammon/code/agent.py:132(<genexpr>)
   155296    0.093    0.000    1.299    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/math_ops.py:544(subtract)
   155296    0.141    0.000    1.206    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/gen_math_ops.py:11071(sub)
   149372    0.137    0.000    1.197    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/gen_math_ops.py:444(add_v2)
   149371    0.222    0.000    1.640    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/math_ops.py:1728(_add_dispatch)
   110000    0.077    0.000    0.077    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/resource_variable_ops.py:525(dtype)
   109988    0.066    0.000    0.230    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/tensor_shape.py:858(<listcomp>)
   109988    0.070    0.000    0.300    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/tensor_shape.py:846(dims)
108216/103004    0.403    0.000   35.341    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/utils/traceback_utils.py:58(error_handler)
   105653    0.026    0.000    0.026    0.000 {built-in method builtins.setattr}
   105616    0.348    0.000    0.775    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/util/tf_decorator.py:61(make_decorator)
   105616    0.153    0.000    0.225    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/util/tf_decorator.py:229(__init__)
   105610    0.020    0.000    0.020    0.000 {method 'append' of 'collections.deque' objects}
   105610    0.744    0.000    2.244    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/input_spec.py:155(assert_input_compatibility)
   105610    0.025    0.000    0.025    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer.py:1110(input_spec)
   105609    0.019    0.000    0.019    0.000 {method 'pop' of 'collections.deque' objects}
   105609    0.067    0.000    0.067    0.000 {built-in method sys.exc_info}
   105609    0.035    0.000    0.035    0.000 {built-in method sys._getframe}
   105609    0.133    0.000    0.908    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/utils/traceback_utils.py:74(inject_argument_info_in_traceback)
   105609    0.065    0.000    0.065    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/mixed_precision/autocast_variable.py:538(__init__)
   105609    0.069    0.000    0.102    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/mixed_precision/autocast_variable.py:543(__enter__)
   105609    0.055    0.000    0.055    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/mixed_precision/autocast_variable.py:547(__exit__)
105609/103003    0.084    0.000   13.678    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/utils/traceback_utils.py:88(error_handler)
   105609    0.039    0.000    0.071    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer_utils.py:434(call_context)
   105609    0.111    0.000    0.162    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer_utils.py:478(enter)
   105609    0.037    0.000    0.037    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer_utils.py:512(training)
   105609    0.050    0.000    0.050    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer_utils.py:540(__init__)
   105609    0.057    0.000    0.057    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer_utils.py:545(__enter__)
   105609    0.064    0.000    0.064    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer_utils.py:561(__exit__)
105609/103003    2.165    0.000   34.831    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer.py:893(__call__)
   105609    0.086    0.000    0.123    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer.py:2332(_set_training_mode)
   105609    0.356    0.000    6.722    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer.py:2449(_maybe_cast_inputs)
   105609    0.183    0.000    0.559    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer.py:2611(_get_input_masks)
   105609    0.066    0.000    0.066    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer.py:3089(_split_out_first_arg)
   105609    0.134    0.000    0.528    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer.py:3380(_in_functional_construction_mode)
   105609    0.095    0.000    3.446    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer.py:3389(_convert_numpy_or_python_types)
   105609    0.052    0.000    2.962    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/ops.py:1430(convert_to_tensor_v2_with_dispatch)
   105609    0.084    0.000    2.910    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/ops.py:1498(convert_to_tensor_v2)
   105609    0.059    0.000    0.118    0.000 /home/marie/anaconda3/lib/python3.9/inspect.py:1548(currentframe)
   105609    0.034    0.000    0.034    0.000 /home/marie/anaconda3/lib/python3.9/contextlib.py:398(_create_exit_wrapper)
   105609    0.064    0.000    0.064    0.000 /home/marie/anaconda3/lib/python3.9/contextlib.py:408(__init__)
   105609    0.114    0.000    0.766    0.000 /home/marie/anaconda3/lib/python3.9/contextlib.py:438(enter_context)
   105609    0.083    0.000    0.183    0.000 /home/marie/anaconda3/lib/python3.9/contextlib.py:465(_push_cm_exit)
   105609    0.046    0.000    0.066    0.000 /home/marie/anaconda3/lib/python3.9/contextlib.py:470(_push_exit_callback)
   105609    0.012    0.000    0.012    0.000 /home/marie/anaconda3/lib/python3.9/contextlib.py:486(__enter__)
   105609    0.235    0.000    0.607    0.000 /home/marie/anaconda3/lib/python3.9/contextlib.py:489(__exit__)
   103878    0.042    0.000    0.042    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/tensor_shape.py:1337(as_list)
   103875    0.121    0.000    3.827    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/gen_math_ops.py:5986(mat_mul)
   103005    0.030    0.000    0.071    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/tensor_shape.py:860(ndims)
   103003    0.753    0.000   13.315    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/layers/core/dense.py:166(call)
   103003    0.020    0.000    0.020    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer.py:871(compute_mask)
   103003    0.101    0.000    0.168    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer.py:2162(_clear_losses)
   103003    0.263    0.000    0.743    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer.py:2573(_set_mask_metadata)
   103003    0.040    0.000    0.265    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer.py:2621(<listcomp>)
   103003    0.026    0.000    0.026    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer.py:2631(_call_arg_was_passed)
   103003    0.288    0.000    2.808    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/nn_ops.py:3479(bias_add)
   103003    0.643    0.000    5.831    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/math_ops.py:3488(matmul)
   103003    0.261    0.000    1.600    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/math_ops.py:4142(sigmoid)
   103003    0.096    0.000    2.142    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/gen_nn_ops.py:646(bias_add)
   103003    0.093    0.000    0.871    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/gen_math_ops.py:9441(sigmoid)
   103003    0.248    0.000   35.346    0.000 /home/marie/backgammon/code/network.py:21(call)
   103002    0.101    0.000    5.039    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer.py:2483(_cast_single_input)
   103002    0.067    0.000    0.087    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/resource_variable_ops.py:556(<listcomp>)
   103002    0.195    0.000    0.678    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/resource_variable_ops.py:553(_shape_as_list)
   103002    0.068    0.000    0.746    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/resource_variable_ops.py:558(_shape_tuple)
   103002    0.673    0.000    4.198    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/math_ops.py:936(cast)
   103002    0.118    0.000    2.293    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/gen_math_ops.py:1981(cast)
   103002    0.077    0.000    0.077    0.000 {method 'reshape' of 'numpy.ndarray' objects}
   102130    0.425    0.000    5.472    0.000 /home/marie/backgammon/code/env/backgammon.py:143(_flatten_obs)
   101268    0.017    0.000    0.023    0.000 /home/marie/backgammon/code/agent.py:133(<genexpr>)
   101268    4.873    0.000   45.560    0.000 /home/marie/backgammon/code/env/backgammon.py:171(take_step)
   100396    1.145    0.000  108.821    0.001 /home/marie/backgammon/code/agent.py:158(score)
   100396    0.149    0.000   49.216    0.000 /home/marie/backgammon/code/env/backgammon.py:276(simulate_step)
   100396    0.102    0.000    0.560    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/ops.py:1063(__float__)
   100396    0.055    0.000    0.458    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/ops.py:1123(_numpy)
   100396    0.403    0.000    0.403    0.000 {method '_numpy_internal' of 'tensorflow.python.framework.ops.EagerTensor' objects}
    46369    0.047    0.000    0.366    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/gen_math_ops.py:6730(neg)
    14830    0.003    0.000    0.003    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/resource_variable_ops.py:572(handle)
    11490    0.005    0.000    0.006    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/ops.py:5792(get_default)
    11490    0.007    0.000    0.013    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/ops.py:6263(get_default_graph)
     8909    0.005    0.000    0.017    0.000 /home/marie/anaconda3/lib/python3.9/contextlib.py:261(helper)
