Mon Sep 19 14:58:17 2022    output.dat

         996575697 function calls (966966672 primitive calls) in 578.243 seconds

   Ordered by: call count

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    26568    0.019    0.000    0.036    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/eager/tape.py:150(stop_recording)
    26568    0.030    0.000    0.116    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/ops.py:5874(init_scope)
    26321    0.016    0.000    0.016    0.000 {built-in method _codecs.lookup}
    26190    0.024    0.000    0.042    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/util/compat.py:89(as_text)
    26190    0.010    0.000    0.053    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/util/compat.py:115(as_str)
    26145    0.011    0.000    0.021    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/util/nest.py:255(_yield_value)
    26145    0.010    0.000    0.011    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/util/nest.py:260(_yield_sorted_items)
    26142    0.009    0.000    0.012    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/training/tracking/data_structures.py:442(__len__)
    26142    0.010    0.000    0.023    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/resource_variable_ops.py:241(_handle_graph)
26142/4357    0.068    0.000    0.176    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/numpy/core/arrayprint.py:751(recurser)
    26142    0.029    0.000    0.041    0.000 /home/marie/anaconda3/lib/python3.9/_collections_abc.py:996(__reversed__)
    24682    0.003    0.000    0.005    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tqdm/utils.py:330(<genexpr>)
    24526    0.002    0.000    0.002    0.000 {built-in method unicodedata.east_asian_width}
    22307    0.072    0.000    0.178    0.000 {built-in method builtins.max}
    21999    0.006    0.000    0.008    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/tensor_shape.py:1425(as_shape)
    21808    0.011    0.000    0.017    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/ops.py:5396(_distribution_strategy_stack)
    21789    0.008    0.000    0.008    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/resource_variable_ops.py:616(trainable)
    21788    0.006    0.000    0.006    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/distribute/distribute_lib.py:843(extended)
    21788    0.049    0.000    0.090    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/distribute/distribution_strategy_context.py:76(_get_per_thread_mode)
    21788    0.010    0.000    0.010    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/distribute/distribution_strategy_context.py:397(_get_default_replica_mode)
    21787    0.013    0.000    0.013    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_Py_TapeVariableAccessed}
    21787    0.009    0.000    0.009    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_Py_VariableWatcherVariableAccessed}
    21787    0.004    0.000    0.004    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/distribute/distribute_lib.py:3721(value_container)
    21787    0.019    0.000    0.109    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/distribute/distribution_strategy_context.py:269(get_strategy_and_replica_context)
    21787    0.043    0.000    0.312    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/resource_variable_ops.py:324(variable_accessed)
    21787    0.071    0.000    0.212    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/eager/tape.py:104(variable_accessed)
    21787    0.010    0.000    0.031    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/ops.py:5979(executing_eagerly_outside_functions)
    21785    0.011    0.000    0.011    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/eager/backprop.py:104(__init__)
    21785    0.086    0.000    0.674    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/eager/backprop.py:127(_gradient_function)
    21785    0.032    0.000    0.063    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/registry.py:81(lookup)
    19745    0.023    0.000    0.046    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/numpy/core/arrayprint.py:946(<genexpr>)
    19745    0.011    0.000    0.063    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/numpy/core/arrayprint.py:951(<genexpr>)
    19745    0.004    0.000    0.006    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/numpy/core/arrayprint.py:955(<genexpr>)
    19745    0.004    0.000    0.005    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/numpy/core/arrayprint.py:956(<genexpr>)
    17435    0.006    0.000    0.006    0.000 {method 'split' of 'str' objects}
    17428    0.005    0.000    0.005    0.000 {method 'splitlines' of 'str' objects}
    17428    0.005    0.000    0.005    0.000 {built-in method numpy.geterrobj}
    17428    0.014    0.000    0.017    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/numpy/core/arrayprint.py:701(_extendLine)
    17428    0.017    0.000    0.040    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/numpy/core/arrayprint.py:715(_extendLine_pretty)
    17428    0.046    0.000    0.059    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/numpy/core/arrayprint.py:980(__call__)
    13284    0.008    0.000    0.008    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_Py_TapeSetIsStopped}
    13281    0.023    0.000    0.024    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/variables.py:154(validate_synchronization_aggregation_trainable)
13281/13176    0.041    0.000    0.437    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/variables.py:261(__call__)
    13176    0.088    0.000    0.309    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/resource_variable_ops.py:336(__init__)
    13175    0.005    0.000    0.005    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_Py_TapeSetStopOnThread}
    13175    0.004    0.000    0.004    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_Py_TapeSetRestartOnThread}
    13172    0.012    0.000    0.015    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/tensor_util.py:1030(is_tf_type)
    13121    0.198    0.000    1.265    0.000 {built-in method builtins.print}
    13121    0.002    0.000    0.002    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/training/tracking/data_structures.py:392(_values)
    13074    0.010    0.000    0.015    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/tensor_shape.py:271(is_compatible_with)
    13072    0.012    0.000    0.026    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/tensor_shape.py:1323(is_fully_defined)
    13071    0.012    0.000    0.052    0.000 {method 'extendleft' of 'collections.deque' objects}
    13071    0.035    0.000    0.039    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/eager/backprop.py:81(make_attr)
    13071    0.025    0.000    0.073    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/eager/backprop.py:111(get_attr)
    13071    0.007    0.000    0.007    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/eager/backprop.py:70(op_attr_type)
    13071    0.045    0.000    0.666    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/resource_variable_ops.py:867(_lazy_read)
    13071    0.032    0.000    0.355    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/resource_variable_ops.py:2092(__init__)
    13071    0.006    0.000    0.020    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/resource_variable_ops.py:2298(is_resource_variable)
    13071    0.017    0.000    0.044    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/eager/backprop_util.py:24(_DTypeFromTensor)
    13071    0.036    0.000    0.118    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/eager/backprop_util.py:48(IsTrainable)
    13071    0.006    0.000    0.006    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/tensor_shape.py:835(<genexpr>)
    13021    0.036    0.000    5.981    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/training.py:459(__call__)
    11663    0.004    0.000    0.004    0.000 {method 'getrandbits' of '_random.Random' objects}
     8914    0.004    0.000    0.004    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/ops.py:1312(graph)
     8819    0.012    0.000    0.142    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/gen_resource_variable_ops.py:122(assign_variable_op)
     8730    0.003    0.000    0.003    0.000 {method 'rstrip' of 'str' objects}
     8722    0.002    0.000    0.002    0.000 {method 'bit_length' of 'int' objects}
     8722    0.011    0.000    0.016    0.000 /home/marie/anaconda3/lib/python3.9/random.py:237(_randbelow_with_getrandbits)
     8716    0.004    0.000    0.061    0.000 {built-in method tensorflow.python.util._pywrap_utils.IsCompositeTensor}
     8716    0.004    0.000    0.004    0.000 {built-in method tensorflow.python.util._pywrap_utils.IsTypeSpec}
     8716    0.006    0.000    0.006    0.000 {built-in method tensorflow.python.util._pywrap_utils.IsNamedtuple}
     8716    0.003    0.000    0.003    0.000 {built-in method tensorflow.python.util._pywrap_utils.IsMapping}
     8716    0.005    0.000    0.005    0.000 {built-in method tensorflow.python.util._pywrap_utils.IsMutableMapping}
     8716    0.003    0.000    0.003    0.000 {built-in method tensorflow.python.util._pywrap_utils.IsMappingView}
     8716    0.003    0.000    0.003    0.000 {built-in method tensorflow.python.util._pywrap_utils.IsAttrs}
     8716    0.008    0.000    0.018    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/resource_variable_ops.py:313(_maybe_set_handle_data)
     8716    0.026    0.000    0.389    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/resource_variable_ops.py:577(value)
     8716    0.021    0.000    0.178    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/resource_variable_ops.py:680(read_and_set_handle)
     8716    0.017    0.000    0.335    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/resource_variable_ops.py:677(_read_variable_op)
     8716    0.011    0.000    0.136    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/gen_resource_variable_ops.py:456(read_variable_op)
     8716    0.006    0.000    0.016    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/tensor_util.py:1086(maybe_set_static_shape)
     8716    0.031    0.000    0.118    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/tensor_shape.py:1231(is_compatible_with)
     8716    0.009    0.000    0.020    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/ops.py:5527(_colocate_with_for_gradient)
     8716    0.007    0.000    0.026    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/ops.py:5550(colocate_with)
     8716    0.005    0.000    0.011    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/util/nest.py:147(is_namedtuple)
     8716    0.034    0.000    0.127    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/util/nest.py:185(_sequence_like)
8716/8715    0.020    0.000    0.049    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/util/nest.py:611(_packed_nest_with_indices)
     8714    0.004    0.000    0.004    0.000 /home/marie/backgammon/code/agent.py:138(whose_turn)
     8714    0.006    0.000    0.012    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/eager/backprop.py:731(_handle_or_self)
     8714    0.016    0.000    0.835    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/variables.py:1072(_run_op)
     8714    0.003    0.000    0.003    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/resource_variable_ops.py:468(_assign_dependencies)
     8714    0.081    0.000    0.974    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/resource_variable_ops.py:877(assign)
     8714    0.002    0.000    0.002    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/resource_variable_ops.py:2219(_ReadGrad)
     8714    0.005    0.000    0.014    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/composite_tensor_gradient.py:110(_get_tensors_for_gradient)
     8714    0.011    0.000    0.028    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/composite_tensor_gradient.py:159(get_flat_tensors_for_gradients)
     8714    0.004    0.000    0.009    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/composite_tensor_gradient.py:131(_replace_tensors_for_gradient)
     8714    0.012    0.000    0.019    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/math_ops.py:4422(conj)
     8714    0.007    0.000    0.007    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/compat/compat.py:37(_date_to_date_number)
     8714    0.006    0.000    0.013    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/compat/compat.py:65(forward_compatible)
     8714    0.012    0.000    0.813    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/ops.py:7273(__next__)
     8714    0.026    0.000    0.183    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/eager/execute.py:227(args_to_matching_eager)
     8714    0.012    0.000    0.028    0.000 /home/marie/anaconda3/lib/python3.9/random.py:290(randrange)
     8714    0.007    0.000    0.035    0.000 /home/marie/anaconda3/lib/python3.9/random.py:334(randint)
     8714    0.007    0.000    0.007    0.000 {built-in method numpy.seterrobj}
     8714    0.023    0.000    0.055    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/numpy/core/_ufunc_config.py:32(seterr)
     8714    0.020    0.000    0.020    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/numpy/core/_ufunc_config.py:131(geterr)
     8714    0.005    0.000    0.005    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/numpy/core/fromnumeric.py:70(<dictcomp>)
     8714    0.021    0.000    0.072    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/numpy/core/fromnumeric.py:69(_wrapreduction)
     4583    0.007    0.000    0.010    0.000 /home/marie/anaconda3/lib/python3.9/enum.py:358(__call__)
     4583    0.003    0.000    0.003    0.000 /home/marie/anaconda3/lib/python3.9/enum.py:670(__new__)
     4511    0.001    0.000    0.001    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/tensor_shape.py:810(_v2_behavior)
     4428    0.002    0.000    0.002    0.000 {method 'update' of 'dict' objects}
     4404    0.002    0.000    0.002    0.000 {built-in method _thread.get_ident}
     4377    0.005    0.000    0.011    0.000 {method 'join' of 'str' objects}
     4363    0.005    0.000    0.005    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_Py_TapeSetIsEmpty}
     4363    0.005    0.000    0.010    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/eager/backprop.py:165(_must_record_gradient)
     4360    0.007    0.000    0.012    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/ops.py:5561(control_dependencies)
     4359    0.003    0.000    0.003    0.000 {method 'copy' of 'dict' objects}
     4358    0.007    0.000    0.071    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/gen_array_ops.py:3456(fill)
     4358    0.011    0.000    0.089    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/array_ops.py:207(fill)
     4358    0.010    0.000    0.098    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/constant_op.py:352(_tensor_shape_tensor_conversion_function)
     4357    0.011    0.000    0.011    0.000 {built-in method builtins.locals}
     4357    0.002    0.000    0.002    0.000 {method 'discard' of 'set' objects}
     4357    0.002    0.000    0.002    0.000 {method 'index' of 'list' objects}
     4357    0.008    0.000    0.008    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_Py_TapeSetNew}
     4357    0.004    0.000    0.004    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_Py_TapeSetRemove}
     4357    0.055    0.000    0.055    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_Py_Execute}
     4357    0.128    0.000    1.099    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_Py_TapeGradient}
     4357    0.006    0.000    0.006    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_Py_TapeWatchedVariables}
     4357    0.011    0.000    0.047    0.000 /home/marie/backgammon/code/dice.py:3(roll)
     4357    0.174    0.000    3.448    0.001 /home/marie/backgammon/code/agent.py:38(find_actions)
     4357    1.253    0.000  562.488    0.129 /home/marie/backgammon/code/agent.py:234(choose_action)
     4357    0.019    0.000    1.316    0.000 /home/marie/backgammon/code/env/backgammon.py:241(step)
     4357    0.020    0.000    0.110    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/math_grad.py:1164(_SigmoidGrad)
     4357    0.011    0.000    0.111    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/nn_grad.py:319(_BiasAddGrad)
     4357    0.017    0.000    0.262    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/eager/backprop.py:668(_fast_fill)
     4357    0.015    0.000    0.297    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/eager/backprop.py:702(_ones)
     4357    0.005    0.000    0.005    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/eager/backprop.py:835(__init__)
     4357    0.005    0.000    0.035    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/eager/backprop.py:855(__enter__)
     4357    0.004    0.000    0.022    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/eager/backprop.py:860(__exit__)
     4357    0.010    0.000    0.029    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/eager/backprop.py:865(_push_tape)
     4357    0.009    0.000    0.018    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/eager/backprop.py:878(_pop_tape)
     4357    0.005    0.000    0.017    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/eager/backprop.py:1090(<listcomp>)
     4357    0.071    0.000    1.639    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/eager/backprop.py:995(gradient)
     4357    0.025    0.000    1.165    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/eager/imperative_grad.py:29(imperative_grad)
     4357    0.035    0.000    0.447    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/resource_variable_ops.py:842(assign_add)
     4357    0.006    0.000    0.068    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/gen_resource_variable_ops.py:24(assign_add_variable_op)
     4357    0.007    0.000    0.016    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/composite_tensor_gradient.py:200(<listcomp>)
     4357    0.014    0.000    0.153    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/composite_tensor_gradient.py:188(replace_flat_tensors_for_gradients)
     4357    0.006    0.000    0.020    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/composite_tensor_gradient.py:198(<listcomp>)
     4357    0.005    0.000    0.059    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/gen_nn_ops.py:722(bias_add_grad)
     4357    0.005    0.000    0.048    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/gen_math_ops.py:9497(sigmoid_grad)
     4357    0.021    0.000    0.424    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/gen_array_ops.py:8457(reshape)
     4357    0.028    0.000    0.288    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/gen_array_ops.py:8561(reshape_eager_fallback)
     4357    0.013    0.000    0.028    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/tensor_shape.py:825(__str__)
     4357    0.005    0.000    0.009    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/eager/tape.py:145(pop_tape)
     4357    0.003    0.000    0.021    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/ops.py:7120(_is_keras_symbolic_tensor)
     4357    0.004    0.000    0.004    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/ops.py:7265(__init__)
     4357    0.003    0.000    0.003    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/eager/tape.py:36(__init__)
     4357    0.004    0.000    0.010    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/eager/tape.py:39(watched_variables)
     4357    0.009    0.000    0.020    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/eager/tape.py:43(push_new_tape)
     4357    0.037    0.000    0.964    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/ops.py:227(numpy_text)
     4357    0.008    0.000    0.973    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/ops.py:240(value_text)
     4357    0.014    0.000    0.031    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/ops.py:577(__iter__)
     4357    0.026    0.000    1.067    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/ops.py:1095(__str__)
     4357    0.012    0.000    0.217    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/math_grad.py:1705(_MatMulGradAgainstSecondOnly)
     4357    0.006    0.000    0.223    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/math_grad.py:1721(_MatMulGrad)
     4357    0.009    0.000    0.068    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/eager/execute.py:29(quick_execute)
     4357    0.005    0.000    0.026    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/eager/execute.py:275(<listcomp>)
     4357    0.012    0.000    0.444    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/array_ops.py:66(reshape)
     4357    0.001    0.000    0.001    0.000 {method '_prefer_custom_summarizer' of 'tensorflow.python.framework.ops.EagerTensor' objects}
     4357    0.007    0.000    0.082    0.000 <__array_function__ internals>:2(amax)
     4357    0.005    0.000    0.032    0.000 <__array_function__ internals>:2(amin)
     4357    0.004    0.000    0.004    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/numpy/core/_ufunc_config.py:425(__init__)
     4357    0.009    0.000    0.052    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/numpy/core/_ufunc_config.py:429(__enter__)
     4357    0.005    0.000    0.017    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/numpy/core/_ufunc_config.py:434(__exit__)
     4357    0.003    0.000    0.003    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/numpy/core/arrayprint.py:66(<dictcomp>)
     4357    0.016    0.000    0.031    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/numpy/core/arrayprint.py:61(_make_options_dict)
     4357    0.011    0.000    0.530    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/numpy/core/arrayprint.py:375(<lambda>)
     4357    0.015    0.000    0.015    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/numpy/core/arrayprint.py:367(_get_formatdict)
     4357    0.032    0.000    0.580    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/numpy/core/arrayprint.py:416(_get_format_function)
     4357    0.018    0.000    0.818    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/numpy/core/arrayprint.py:468(wrapper)
     4357    0.030    0.000    0.794    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/numpy/core/arrayprint.py:485(_array2string)
     4357    0.028    0.000    0.882    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/numpy/core/arrayprint.py:523(array2string)
     4357    0.006    0.000    0.182    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/numpy/core/arrayprint.py:742(_formatArray)
     4357    0.002    0.000    0.002    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/numpy/core/arrayprint.py:860(_none_or_positive_arg)
     4357    0.016    0.000    0.520    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/numpy/core/arrayprint.py:869(__init__)
     4357    0.217    0.000    0.501    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/numpy/core/arrayprint.py:896(fillFormat)
     4357    0.014    0.000    0.896    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/numpy/core/arrayprint.py:1534(_array_str_implementation)
     4357    0.002    0.000    0.002    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/numpy/core/fromnumeric.py:2633(_amax_dispatcher)
     4357    0.012    0.000    0.067    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/numpy/core/fromnumeric.py:2638(amax)
     4357    0.001    0.000    0.001    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/numpy/core/fromnumeric.py:2758(_amin_dispatcher)
     4357    0.005    0.000    0.022    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/numpy/core/fromnumeric.py:2763(amin)
     4357    0.004    0.000    0.004    0.000 /home/marie/anaconda3/lib/python3.9/enum.py:792(value)
     4357    0.006    0.000    0.010    0.000 /home/marie/anaconda3/lib/python3.9/types.py:171(__get__)
     3614    0.005    0.000    0.010    0.000 {built-in method builtins.sum}
     3264    0.004    0.000    0.004    0.000 {built-in method numpy.core._multiarray_umath.dragon4_scientific}
     2040    0.002    0.000    0.005    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/numpy/core/arrayprint.py:922(<genexpr>)
     2040    0.001    0.000    0.007    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/numpy/core/arrayprint.py:925(<genexpr>)
     2040    0.001    0.000    0.001    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/numpy/core/arrayprint.py:926(<genexpr>)
     2040    0.000    0.000    0.001    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/numpy/core/arrayprint.py:927(<genexpr>)
     2040    0.000    0.000    0.000    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/numpy/core/arrayprint.py:930(<genexpr>)
     2040    0.000    0.000    0.000    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/numpy/core/arrayprint.py:939(<genexpr>)
     1632    0.001    0.000    0.001    0.000 {method 'partition' of 'str' objects}
     1092    0.000    0.000    0.000    0.000 {built-in method builtins.ord}
     1008    0.000    0.000    0.000    0.000 /home/marie/anaconda3/lib/python3.9/_collections_abc.py:262(__subclasshook__)
      920    0.000    0.000    0.000    0.000 /home/marie/anaconda3/lib/python3.9/_collections_abc.py:409(__subclasshook__)
  418/416    0.001    0.000    0.001    0.000 {method 'format' of 'str' objects}
  291/190    0.000    0.000    0.004    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer.py:2858(__setattr__)
      275    0.000    0.000    0.000    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tqdm/std.py:233(__call__)
      270    0.000    0.000    0.000    0.000 {method 'startswith' of 'str' objects}
      258    0.000    0.000    0.000    0.000 {built-in method builtins.divmod}
      210    0.001    0.000    0.001    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/ops.py:5059(_attr_scope)
