Mon Sep 19 15:13:49 2022    output.dat

         656978839 function calls (637454548 primitive calls) in 375.708 seconds

   Ordered by: call count

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
   914364    0.265    0.000    0.354    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/tensor_shape.py:839(rank)
695234/695125    0.354    0.000    1.803    0.000 {built-in method builtins.any}
685872/228624    1.503    0.000    7.854    0.000 /home/marie/anaconda3/lib/python3.9/copy.py:226(_deepcopy_dict)
   685611    0.368    0.000    7.898    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/tensor_conversion_registry.py:46(_default_conversion_function)
   682927    0.866    0.000    2.714    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/tensor_shape.py:765(__init__)
   682539    0.447    0.000    0.447    0.000 {method '_shape_tuple' of 'tensorflow.python.framework.ops.EagerTensor' objects}
   676199    1.495    0.000   11.655    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/math_ops.py:1398(binary_op_wrapper)
561215/3169    1.593    0.000    1.907    0.001 /home/marie/backgammon/code/agent.py:66(build_actions)
   465866    0.046    0.000    0.064    0.000 /home/marie/backgammon/code/agent.py:132(<genexpr>)
   463095    0.076    0.000    0.076    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer.py:1053(name)
   463038    0.167    0.000    0.196    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer.py:3384(<genexpr>)
   463036    0.210    0.000    0.247    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer.py:951(<genexpr>)
   463028    0.475    0.000    0.475    0.000 {method 'flatten' of 'numpy.ndarray' objects}
   461303    0.061    0.000    0.061    0.000 {built-in method builtins.callable}
   460239    0.444    0.000    0.951    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/util/nest.py:651(_pack_sequence_as)
   460184    0.196    0.000    1.146    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/util/nest.py:691(pack_sequence_as)
   460144    0.196    0.000    0.196    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/training/tracking/data_structures.py:436(__getitem__)
460110/460106    0.355    0.000   19.006    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/util/nest.py:916(<listcomp>)
460110/460106    1.511    0.000   22.418    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/util/nest.py:808(map_structure)
   459972    0.648    0.000    1.756    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer.py:2477(_should_cast_single_input)
   457804    0.568    0.000    1.127    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/dtypes.py:155(is_compatible_with)
   457248    0.630    0.000    0.630    0.000 {method '__deepcopy__' of 'numpy.ndarray' objects}
   456968    0.477    0.000    0.477    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/ops.py:436(__getattr__)
