Mon Sep 19 13:15:09 2022    output.dat

         4473895 function calls (4140943 primitive calls) in 1.762 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    15638    0.002    0.000    0.002    0.000 {method 'items' of 'dict' objects}
     7607    0.002    0.000    0.007    0.000 {built-in method builtins.hasattr}
     1192    0.002    0.000    0.003    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/dtypes.py:155(is_compatible_with)
     6618    0.002    0.000    0.076    0.000 /home/marie/anaconda3/lib/python3.9/abc.py:117(__instancecheck__)
      586    0.002    0.000    0.004    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/keras/engine/base_layer.py:2573(_set_mask_metadata)
      586    0.002    0.000    0.010    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/math_ops.py:4142(sigmoid)
      586    0.001    0.000    0.004    0.000 /home/marie/anaconda3/lib/python3.9/contextlib.py:489(__exit__)
     1174    0.001    0.000    0.002    0.000 /home/marie/anaconda3/lib/python3.9/_collections_abc.py:980(__iter__)
     3522    0.001    0.000    0.001    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/eager/context.py:985(scope_name)
      586    0.001    0.000    0.221    0.000 /home/marie/backgammon/code/network.py:21(call)
     4167    0.001    0.000    0.003    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/dtypes.py:63(base_dtype)
        1    0.001    0.001    0.001    0.001 {built-in method tensorflow.python._pywrap_tfe.TFE_NewContext}
     2929    0.001    0.000    0.001    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/ops.py:6706(<genexpr>)
     2925    0.001    0.000    0.007    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/array_ops.py:894(_check_index)
     1171    0.001    0.000    0.011    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/ops/gen_math_ops.py:6558(mul)
     1175    0.001    0.000    0.001    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/framework/ops.py:436(__getattr__)
     1170    0.001    0.000    0.001    0.000 {method 'flatten' of 'numpy.ndarray' objects}
     1174    0.001    0.000    0.003    0.000 /home/marie/anaconda3/lib/python3.9/site-packages/tensorflow/python/util/nest.py:651(_pack_sequence_as)
     1768    0.001    0.000    0.001    0.000 {method '_shape_tuple' of 'tensorflow.python.framework.ops.EagerTensor' objects}
